DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_1704714834.567671,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/asphalt,asphalt,20,0.5,1000,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_clinkers,DeepLabV3_binary_grayscale_clinkers_1704734458.574402,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/clinkers,clinkers,5,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_clinkers,DeepLabV3_binary_grayscale_clinkers_1704734571.057421,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/clinkers,clinkers,5,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_clinkers,DeepLabV3_binary_grayscale_clinkers_1704734692.484323,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/clinkers,clinkers,5,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_clinkers,DeepLabV3_binary_grayscale_clinkers_1704735248.523094,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/clinkers,clinkers,5,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_clinkers,DeepLabV3_binary_grayscale_clinkers_1704735381.665425,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/clinkers,clinkers,5,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_clinkers,DeepLabV3_binary_grayscale_clinkers_1704735486.00889,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/clinkers,clinkers,5,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_clinkers,DeepLabV3_binary_grayscale_clinkers_1704735650.030579,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/clinkers,clinkers,5,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_1704736386.137363,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/asphalt,asphalt,5,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_asphalt,DeepLabV3_binary_grayscale_asphalt_1704736706.815354,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/asphalt,asphalt,20,0.5,400,cpu,0.001,Adam,BCEWithLogitsLoss
